trajectory
0.515400	4.442700	-0.711640
0.519965	4.384160	-0.658806
0.524530	4.325620	-0.605972
0.529095	4.267080	-0.553138
0.533660	4.208540	-0.500304
0.538225	4.150000	-0.447470
0.542790	4.091460	-0.394636
0.547355	4.032920	-0.341802
0.551920	3.974380	-0.288968
0.556485	3.915840	-0.236134
0.561050	3.857300	-0.183300
0.560847	3.778810	-0.125172
0.560644	3.700320	-0.067044
0.560441	3.621830	-0.008916
0.560238	3.543340	0.049212
0.560035	3.464850	0.107340
0.559832	3.386360	0.165468
0.559629	3.307870	0.223596
0.559426	3.229380	0.281724
0.559223	3.150890	0.339852
0.559020	3.072400	0.397980
0.556303	2.964620	0.460412
0.553586	2.856840	0.522844
0.550869	2.749060	0.585276
0.548152	2.641280	0.647708
0.545435	2.533500	0.710140
0.542718	2.425720	0.772572
0.540001	2.317940	0.835004
0.537284	2.210160	0.897436
0.534567	2.102380	0.959868
0.531850	1.994600	1.022300
0.537626	1.883876	1.111790
0.543402	1.773152	1.201280
0.549178	1.662428	1.290770
0.554954	1.551704	1.380260
0.560730	1.440980	1.469750
0.566506	1.330256	1.559240
0.572282	1.219532	1.648730
0.578058	1.108808	1.738220
0.583834	0.998084	1.827710
0.589610	0.887360	1.917200
0.593930	0.841323	1.971320
0.598250	0.795286	2.025440
0.602570	0.749249	2.079560
0.606890	0.703212	2.133680
0.611210	0.657175	2.187800
0.615530	0.611138	2.241920
0.619850	0.565101	2.296040
0.624170	0.519064	2.350160
0.628490	0.473027	2.404280
0.632810	0.426990	2.458400
0.617914	0.422572	2.409470
0.603018	0.418154	2.360540
0.588122	0.413736	2.311610
0.573226	0.409318	2.262680
0.558330	0.404900	2.213750
0.543434	0.400482	2.164820
0.528538	0.396064	2.115890
0.513642	0.391646	2.066960
0.498746	0.387228	2.018030
0.483850	0.382810	1.969100
0.443583	0.359629	1.843367
0.403317	0.336448	1.717634
0.363050	0.313267	1.591901
0.322784	0.290086	1.466168
0.282517	0.266905	1.340435
0.242251	0.243724	1.214702
0.201984	0.220543	1.088969
0.161718	0.197362	0.963236
0.121451	0.174181	0.837503
0.081185	0.151000	0.711770
0.040524	0.118424	0.605510
-0.000136	0.085848	0.499250
-0.040796	0.053272	0.392990
-0.081457	0.020696	0.286730
-0.122117	-0.011880	0.180470
-0.162778	-0.044456	0.074210
-0.203438	-0.077032	-0.032050
